symbol,company_name,sector,model_1,model_2,loss_type,sample_size,mean_loss_differential,dm_statistic,raw_p_value,holm_adjusted_p_value,reject,available,unavailable_reason,hac_lag,forecast_horizon,hln_correction_factor,holm_family_size,formal_run_id,formal_cutoff,formal_git_sha,supplementary_package_id,evidence_source
JFC,Jollibee Foods Corporation,Industrial,lag_reg,naive,squared_error,246,0.02151827200928086,1.3243577907215252,0.18661835007926333,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
JFC,Jollibee Foods Corporation,Industrial,arima,lstm,squared_error,246,-0.11436464914478092,-0.9621675677837945,0.3369140936219688,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
JFC,Jollibee Foods Corporation,Industrial,arima,naive,squared_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
JFC,Jollibee Foods Corporation,Industrial,lstm,naive,squared_error,246,0.11436464914478092,0.9621675677837945,0.3369140936219688,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
JFC,Jollibee Foods Corporation,Industrial,lag_reg,arima,absolute_error,246,0.002322023220231429,1.2911698126275837,0.19786171779747927,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
JFC,Jollibee Foods Corporation,Industrial,lag_reg,lstm,absolute_error,246,0.012311748030416247,0.980000641242024,0.3280525188007529,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
JFC,Jollibee Foods Corporation,Industrial,lag_reg,naive,absolute_error,246,0.002322023220231429,1.2911698126275837,0.19786171779747927,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
JFC,Jollibee Foods Corporation,Industrial,arima,lstm,absolute_error,246,0.009989724810184819,0.7487411148279551,0.4547314664222725,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
JFC,Jollibee Foods Corporation,Industrial,arima,naive,absolute_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
JFC,Jollibee Foods Corporation,Industrial,lstm,naive,absolute_error,246,-0.009989724810184819,-0.7487411148279551,0.4547314664222725,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,lag_reg,arima,squared_error,246,0.00688943072633938,0.4410615702979741,0.6595573862030406,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,lag_reg,lstm,squared_error,246,-0.0009573991008171182,-0.04656425398760888,0.9628984549611111,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,lag_reg,naive,squared_error,246,-0.037613165028423635,-2.865362183140071,0.004527041531605702,0.02716224918963421,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,arima,lstm,squared_error,246,-0.007846829827156494,-0.614833930415375,0.5392350012357262,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,arima,naive,squared_error,246,-0.04450259575476301,-2.0410511158349416,0.042317536761924714,0.21158768380962356,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,lstm,naive,squared_error,246,-0.03665576592760652,-1.3498080431814603,0.17832337176677507,0.7132934870671003,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,lag_reg,arima,absolute_error,246,-0.003189492472614719,-0.4900952409958955,0.6245050905208782,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,lag_reg,lstm,absolute_error,246,-0.007344257720547961,-1.1065188585335837,0.26958728661182313,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,lag_reg,naive,absolute_error,246,-0.014347402977747486,-2.635588890646849,0.008935132531935912,0.053610795191615476,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,arima,lstm,absolute_error,246,-0.004154765247933241,-0.8925126818935879,0.37299397182603283,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,arima,naive,absolute_error,246,-0.011157910505132766,-1.2850119840846805,0.20000159017600172,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MBT,Metropolitan Bank & Trust Company,Financials,lstm,naive,absolute_error,246,-0.007003145257199524,-0.7566517029754675,0.4499855457151518,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,lag_reg,arima,squared_error,246,-4.269055865651935e-07,-0.4782945602770756,0.6328670809550805,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,lag_reg,lstm,squared_error,246,-4.841087204309334e-06,-0.9373962351580629,0.3494779087733127,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,lag_reg,naive,squared_error,246,3.828504558108668e-06,0.8957215079334906,0.37128072123648204,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,arima,lstm,squared_error,246,-4.414181617744141e-06,-0.7446957427786425,0.4571693917161581,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,arima,naive,squared_error,246,4.2554101446738625e-06,0.8288351124380324,0.4080044522477752,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,lstm,naive,squared_error,246,8.669591762418004e-06,2.9413998304565006,0.003580297431991638,0.021481784591949826,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,lag_reg,arima,absolute_error,246,-6.957854997822072e-05,-4.18528392629999,3.972561894548633e-05,0.00011917685683645899,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,lag_reg,lstm,absolute_error,246,0.0002504453355024977,2.527384794960147,0.01212160467123847,0.01212160467123847,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,lag_reg,naive,absolute_error,246,0.0004179041790418325,4.719195459284347,3.983264925079561e-06,1.9916324625397805e-05,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,arima,lstm,absolute_error,246,0.0003200238854807185,2.805762982057132,0.005422898851299431,0.010845797702598862,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,arima,naive,absolute_error,246,0.0004874827290200532,4.67495246394776,4.858282334186538e-06,1.9916324625397805e-05,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MEG,Megaworld Corporation,Property,lstm,naive,absolute_error,246,0.00016745884353933479,5.1179012925783045,6.245674791105395e-07,3.747404874663237e-06,true,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,lag_reg,arima,squared_error,246,-5.590899043589706,-1.3664136030142153,0.1730619193444509,0.9174645753658838,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,lag_reg,lstm,squared_error,246,-9.168878895742719,-1.4337775007201117,0.15291076256098063,0.9174645753658838,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,lag_reg,naive,squared_error,246,-2.7888737444765934,-1.075295768703628,0.2833001247293804,0.9174645753658838,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,arima,lstm,squared_error,246,-3.5779798521530126,-1.349605498386114,0.17838827911040073,0.9174645753658838,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,arima,naive,squared_error,246,2.8020252991131116,0.43633233421808526,0.6629798778212059,0.9356634779010294,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,lstm,naive,squared_error,246,6.380005151266123,0.7271443986875659,0.4678317389505147,0.9356634779010294,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,lag_reg,arima,absolute_error,246,-0.1308062837985557,-1.0427587396112596,0.2980878785780373,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,lag_reg,lstm,absolute_error,246,-0.18075217967531776,-1.2412233126086496,0.21571036094135737,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,lag_reg,naive,absolute_error,246,-0.20989061664660288,-2.39738345640994,0.017262285221225065,0.10357371132735038,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,arima,lstm,absolute_error,246,-0.04994589587676208,-0.9314058994957358,0.35256052968621815,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,arima,naive,absolute_error,246,-0.07908433284804721,-0.43964405698842873,0.6605824755631166,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
MER,Manila Electric Company,Industrial,lstm,naive,absolute_error,246,-0.029138436971285125,-0.14343757525041134,0.8860625128624017,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,lag_reg,arima,squared_error,246,-5.318543960346919e-06,-0.4463585840813513,0.6557324984917597,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,lag_reg,lstm,squared_error,246,-1.7934745232505895e-05,-0.5161586271898863,0.606209148884693,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,lag_reg,naive,squared_error,246,-5.318543960346919e-06,-0.4463585840813513,0.6557324984917597,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,arima,lstm,squared_error,246,-1.2616201272158976e-05,-0.5227297179449043,0.6016347306647502,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,arima,naive,squared_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,lstm,naive,squared_error,246,1.2616201272158976e-05,0.5227297179449043,0.6016347306647502,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,lag_reg,arima,absolute_error,246,1.0200102001018247e-05,0.3049411373877716,0.7606698732590658,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,lag_reg,lstm,absolute_error,246,-6.226324382984662e-05,-0.6238809572610557,0.5332862087741101,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,lag_reg,naive,absolute_error,246,1.0200102001018247e-05,0.3049411373877716,0.7606698732590658,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,arima,lstm,absolute_error,246,-7.246334583086488e-05,-0.9759901324253285,0.3300320335783376,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,arima,naive,absolute_error,246,0.0,,,,false,false,zero or degenerate HAC long-run variance,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
NIKL,Nickel Asia Corporation,Mining and Oil,lstm,naive,absolute_error,246,7.246334583086488e-05,0.9759901324253285,0.3300320335783376,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,lag_reg,arima,squared_error,246,0.003411097879525568,0.4493932368957043,0.6535453024566615,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,lag_reg,lstm,squared_error,246,0.001080231343014361,0.143492165342755,0.8860194479747098,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,lag_reg,naive,squared_error,246,6.819623915796484e-05,0.2295987232802472,0.8185951639804965,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,arima,lstm,squared_error,246,-0.0023308665365112083,-0.7630252001368669,0.44618242739026204,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,arima,naive,squared_error,246,-0.003342901640367605,-0.4349590849832046,0.6639750134773375,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,lstm,naive,squared_error,246,-0.0010120351038563936,-0.13210081910996438,0.895012970193018,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,lag_reg,arima,absolute_error,246,0.001558551293970262,0.39604754742539183,0.6924146404024772,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,lag_reg,lstm,absolute_error,246,0.0005884429350229329,0.15232299471724758,0.8790575543695077,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,lag_reg,naive,absolute_error,246,0.00029520295202947944,1.566906931945705,0.11842709941738802,0.7105625965043281,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,arima,lstm,absolute_error,246,-0.0009701083589473292,-0.4578780570483981,0.6474458725715667,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,arima,naive,absolute_error,246,-0.0012633483419407826,-0.3175167948734277,0.7511219328085774,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
PGOLD,"Puregold Price Club, Inc.",Services,lstm,naive,absolute_error,246,-0.0002932399829934534,-0.07467274366714313,0.9405360280776894,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
SCC,Semirara Mining and Power Corporation,Mining and Oil,lag_reg,arima,squared_error,246,0.003948425660755407,0.6352491036713563,0.5258588069353811,1.0,false,true,,4,1,0.9979654098963519,6,FORECASTPH_FORMAL_20260911_01,2026-09-11,8359270bffcd43dd41830a01bb2f4e2d4c527b56,FORECASTPH_SUPPLEMENTARY_20260921_03,formal_company_evidence_verified_against_linked_supplementary
